DATE_FORMAT,DATE,INT ARRIVALS 04,INT ARRIVALS 22,INT ARRIVALS TTL,INT DEPARTURES 04,INT DEPARTURES 22,INT DEPARTURES TTL,LOCAL ARRIVALS 04,LOCAL ARRIVALS 22,LOCAL ARRIVALS TTL,LOCAL DEPARTURES 04,LOCAL DEPARTURES 22,LOCAL DEPARTURES TTL,TRANSITS FXD,TRANSITS HEL,TRANSITS TTL,HELI LND,HELI TO,HELI TTL,T/G,Grant Total,YEAR,MONTH
2019-04-30,30,4.0,22.0,26,1.0,25.0,26,0.0,2.0,2,0.0,2.0,2,1.0,0.0,1,1.0,1.0,2,0.0,59,2019,APR
2019-05-01,1,15.0,36.0,51,15.0,33.0,48,0.0,3.0,3,0.0,3.0,0,0.0,0.0,0,1.0,1.0,2,8.0,112,2019,MAY
2019-05-02,2,0.0,30.0,30,0.0,30.0,30,0.0,0.0,0,0.0,0.0,0,2.0,0.0,2,9.0,9.0,18,5.0,85,2019,MAY
2019-05-03,3,1.0,21.0,22,0.0,23.0,23,0.0,4.0,4,0.0,4.0,4,0.0,0.0,0,1.0,1.0,2,6.0,61,2019,MAY
2019-05-04,4,3.0,40.0,43,0.0,42.0,42,0.0,2.0,2,0.0,2.0,2,2.0,0.0,2,0.0,0.0,0,0.0,91,2019,MAY
2019-05-05,5,15.0,19.0,34,15.0,19.0,34,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,68,2019,MAY
2019-05-06,6,18.0,14.0,32,12.0,15.0,27,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,10.0,10.0,20,0.0,79,2019,MAY
2019-05-07,7,0.0,25.0,25,0.0,27.0,27,0.0,4.0,4,0.0,4.0,4,1.0,0.0,1,10.0,10.0,20,4.0,85,2019,MAY
2019-05-08,8,0.0,46.0,46,0.0,52.0,52,0.0,0.0,0,0.0,0.0,0,0.0,1.0,1,13.0,13.0,26,0.0,125,2019,MAY
2019-05-09,9,6.0,22.0,28,0.0,29.0,29,0.0,4.0,4,1.0,3.0,4,1.0,1.0,2,15.0,15.0,30,1.0,98,2019,MAY
2019-05-10,10,0.0,28.0,28,0.0,24.0,24,0.0,1.0,1,0.0,1.0,1,0.0,2.0,2,1.0,1.0,2,0.0,58,2019,MAY
2019-05-11,11,12.0,34.0,46,9.0,40.0,49,0.0,4.0,4,0.0,4.0,4,0.0,2.0,2,0.0,0.0,0,3.0,108,2019,MAY
2019-05-12,12,3.0,35.0,38,0.0,37.0,37,0.0,0.0,0,0.0,0.0,0,1.0,0.0,1,0.0,0.0,0,1.0,77,2019,MAY
2019-05-13,13,0.0,24.0,24,0.0,22.0,22,0.0,4.0,4,0.0,4.0,4,3.0,0.0,3,9.0,9.0,18,0.0,75,2019,MAY
2019-05-14,14,4.0,23.0,27,0.0,24.0,24,0.0,3.0,3,0.0,3.0,3,2.0,0.0,2,13.0,13.0,26,5.0,90,2019,MAY
2019-05-15,15,12.0,37.0,49,2.0,49.0,51,0.0,2.0,2,0.0,2.0,2,0.0,0.0,0,11.0,11.0,22,6.0,132,2019,MAY
2019-05-16,16,1.0,25.0,26,0.0,27.0,27,0.0,0.0,0,0.0,0.0,0,2.0,0.0,2,11.0,11.0,22,8.0,85,2019,MAY
2019-05-17,17,0.0,24.0,24,0.0,23.0,23,0.0,1.0,1,1.0,0.0,1,1.0,0.0,1,4.0,4.0,8,0.0,58,2019,MAY
2019-05-18,18,0.0,43.0,43,0.0,43.0,43,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,86,2019,MAY
2019-05-19,19,1.0,33.0,34,0.0,39.0,39,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,73,2019,MAY
2019-05-20,20,0.0,50.0,50,0.0,29.0,29,0.0,4.0,4,0.0,4.0,4,1.0,0.0,1,39.0,21.0,60,0.0,148,2019,MAY
2019-05-21,21,1.0,25.0,26,0.0,25.0,25,0.0,1.0,1,0.0,1.0,1,1.0,0.0,1,25.0,25.0,50,5.0,109,2019,MAY
2019-05-22,22,18.0,33.0,51,16.0,36.0,52,0.0,1.0,1,0.0,1.0,1,1.0,0.0,1,33.0,31.0,64,6.0,176,2019,MAY
2019-05-23,23,31.0,6.0,37,35.0,6.0,41,2.0,0.0,2,1.0,1.0,2,1.0,1.0,2,40.0,40.0,80,0.0,164,2019,MAY
2019-05-24,24,1.0,24.0,25,0.0,26.0,26,0.0,2.0,2,1.0,1.0,2,0.0,0.0,0,1.0,1.0,2,0.0,57,2019,MAY
2019-05-25,25,0.0,47.0,47,0.0,47.0,47,0.0,0.0,0,0.0,0.0,0,2.0,0.0,2,0.0,0.0,0,3.0,99,2019,MAY
2019-05-26,26,6.0,36.0,42,2.0,39.0,41,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,83,2019,MAY
2019-05-27,27,1.0,34.0,35,0.0,30.0,30,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,35.0,35.0,70,0.0,135,2019,MAY
2019-05-28,28,0.0,27.0,27,1.0,46.0,47,0.0,0.0,0,0.0,0.0,0,1.0,0.0,1,26.0,26.0,52,0.0,127,2019,MAY
2019-05-29,29,0.0,54.0,54,0.0,54.0,54,0.0,0.0,0,0.0,0.0,0,4.0,0.0,4,8.0,8.0,16,3.0,131,2019,MAY
2019-05-30,30,6.0,31.0,37,5.0,29.0,34,0.0,3.0,3,0.0,3.0,3,2.0,0.0,2,11.0,11.0,22,1.0,102,2019,MAY
2019-05-31,31,3.0,21.0,24,0.0,24.0,24,0.0,1.0,1,0.0,1.0,1,3.0,0.0,3,1.0,1.0,2,2.0,57,2019,MAY
2019-06-01,1,0.0,49.0,49,0.0,48.0,48,0.0,0.0,0,0.0,0.0,0,3.0,0.0,3,0.0,0.0,0,0.0,100,2019,JUN
2019-06-02,2,1.0,41.0,42,0.0,37.0,37,0.0,0.0,0,0.0,0.0,0,1.0,0.0,1,0.0,0.0,0,0.0,80,2019,JUN
2019-06-03,3,1.0,27.0,28,0.0,34.0,34,0.0,1.0,1,0.0,1.0,1,0.0,0.0,0,4.0,4.0,8,0.0,72,2019,JUN
2019-06-04,4,1.0,27.0,28,0.0,31.0,31,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.0,1.0,2,0.0,61,2019,JUN
2019-06-05,5,0.0,51.0,51,0.0,51.0,51,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,2.0,6.0,8,0.0,110,2019,JUN
2019-06-06,6,0.0,40.0,40,0.0,36.0,36,4.0,1.0,5,4.0,1.0,5,0.0,0.0,0,5.0,5.0,10,0.0,96,2019,JUN
2019-06-07,7,0.0,30.0,30,0.0,34.0,34,0.0,23.0,23,0.0,23.0,23,0.0,1.0,1,18.0,16.0,34,0.0,145,2019,JUN
2019-06-08,8,3.0,43.0,46,0.0,49.0,49,1.0,1.0,2,1.0,0.0,1,3.0,0.0,3,1.0,1.0,2,0.0,103,2019,JUN
2019-06-09,9,14.0,27.0,41,6.0,33.0,39,0.0,0.0,0,0.0,0.0,0,1.0,0.0,1,0.0,0.0,0,0.0,81,2019,JUN
2019-06-10,10,4.0,30.0,34,1.0,35.0,36,0.0,2.0,2,1.0,1.0,2,1.0,0.0,1,3.0,3.0,6,3.0,84,2019,JUN
2019-06-11,11,3.0,26.0,29,1.0,27.0,28,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,11.0,11.0,22,0.0,79,2019,JUN
2019-06-12,12,0.0,52.0,52,0.0,52.0,52,0.0,1.0,1,0.0,1.0,1,1.0,0.0,1,9.0,9.0,18,0.0,125,2019,JUN
2019-06-13,13,1.0,33.0,34,0.0,35.0,35,0.0,3.0,3,0.0,3.0,3,0.0,0.0,0,8.0,8.0,16,0.0,91,2019,JUN
2019-06-14,14,3.0,24.0,27,0.0,26.0,26,0.0,0.0,0,0.0,1.0,1,2.0,1.0,3,0.0,0.0,0,0.0,57,2019,JUN
2019-06-15,15,12.0,32.0,44,6.0,38.0,44,0.0,0.0,0,0.0,1.0,1,2.0,1.0,3,0.0,0.0,0,0.0,92,2019,JUN
2019-06-16,16,18.0,21.0,39,10.0,24.0,34,0.0,0.0,0,0.0,0.0,0,8.0,0.0,8,2.0,2.0,4,0.0,85,2019,JUN
2019-06-17,17,0.0,30.0,30,0.0,33.0,33,0.0,0.0,0,0.0,0.0,0,1.0,0.0,1,2.0,2.0,4,0.0,68,2019,JUN
2019-06-18,18,1.0,25.0,26,0.0,27.0,27,0.0,3.0,3,0.0,3.0,3,0.0,0.0,0,10.0,10.0,20,0.0,79,2019,JUN
2019-06-19,19,0.0,51.0,51,0.0,49.0,49,0.0,1.0,1,0.0,1.0,1,0.0,0.0,0,11.0,11.0,22,8.0,132,2019,JUN
2019-06-20,20,1.0,41.0,42,0.0,39.0,39,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,13.0,13.0,26,0.0,107,2019,JUN
2019-06-21,21,0.0,28.0,28,0.0,29.0,29,0.0,0.0,0,0.0,0.0,0,1.0,0.0,1,0.0,0.0,0,0.0,58,2019,JUN
2019-06-22,22,9.0,35.0,44,5.0,40.0,45,1.0,4.0,5,1.0,3.0,4,1.0,0.0,1,0.0,0.0,0,7.0,106,2019,JUN
2019-06-23,23,1.0,35.0,36,0.0,37.0,37,0.0,0.0,0,0.0,0.0,0,2.0,0.0,2,0.0,0.0,0,0.0,75,2019,JUN
2019-06-24,24,0.0,27.0,27,0.0,27.0,27,0.0,3.0,3,0.0,2.0,2,0.0,0.0,0,4.0,4.0,8,4.0,71,2019,JUN
2019-06-25,25,2.0,26.0,28,1.0,26.0,27,0.0,4.0,4,0.0,4.0,4,1.0,0.0,1,0.0,0.0,0,1.0,65,2019,JUN
2019-06-26,26,0.0,49.0,49,0.0,51.0,51,0.0,1.0,1,0.0,1.0,1,2.0,0.0,2,5.0,5.0,10,0.0,114,2019,JUN
2019-06-27,27,0.0,33.0,33,0.0,33.0,33,0.0,2.0,2,0.0,2.0,2,3.0,0.0,3,13.0,13.0,26,0.0,99,2019,JUN
2019-06-28,28,0.0,27.0,27,0.0,28.0,28,0.0,1.0,1,0.0,1.0,1,2.0,0.0,2,1.0,1.0,2,0.0,61,2019,JUN
2019-06-29,29,2.0,43.0,45,0.0,46.0,46,0.0,2.0,2,1.0,1.0,2,0.0,2.0,2,0.0,0.0,0,0.0,97,2019,JUN
2019-06-30,30,1.0,38.0,39,0.0,39.0,39,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,78,2019,JUN
2019-07-01,1,1.0,34.0,35,0.0,34.0,34,0.0,0.0,0,0.0,0.0,0,2.0,0.0,2,8.0,8.0,16,,87,2019,JUL
2019-07-02,2,0.0,28.0,28,0.0,28.0,28,0.0,3.0,3,0.0,3.0,3,2.0,0.0,2,6.0,6.0,12,0.0,76,2019,JUL
2019-07-03,3,0.0,51.0,51,0.0,49.0,49,0.0,1.0,1,0.0,1.0,1,3.0,0.0,3,6.0,6.0,12,0.0,117,2019,JUL
2019-07-04,4,2.0,34.0,36,0.0,37.0,37,0.0,1.0,1,0.0,1.0,1,3.0,0.0,3,14.0,14.0,28,7.0,113,2019,JUL
2019-07-05,5,0.0,25.0,25,0.0,27.0,27,0.0,1.0,1,0.0,1.0,1,3.0,0.0,3,0.0,0.0,0,0.0,57,2019,JUL
2019-07-06,6,1.0,42.0,43,0.0,42.0,42,0.0,4.0,4,0.0,4.0,4,3.0,0.0,3,0.0,0.0,0,0.0,96,2019,JUL
2019-07-07,7,2.0,34.0,36,0.0,36.0,36,0.0,4.0,4,0.0,4.0,4,1.0,1.0,2,2.0,2.0,4,0.0,86,2019,JUL
2019-07-08,8,0.0,32.0,32,0.0,31.0,31,0.0,1.0,1,0.0,1.0,1,2.0,0.0,2,5.0,5.0,10,0.0,77,2019,JUL
2019-07-09,9,1.0,24.0,25,0.0,27.0,27,0.0,0.0,0,0.0,0.0,0,3.0,0.0,3,8.0,8.0,16,2.0,73,2019,JUL
2019-07-10,10,1.0,47.0,48,0.0,47.0,47,0.0,0.0,0,0.0,0.0,0,2.0,0.0,2,9.0,9.0,18,0.0,115,2019,JUL
2019-07-11,11,1.0,32.0,33,0.0,34.0,34,0.0,1.0,1,0.0,1.0,1,3.0,0.0,3,7.0,7.0,14,8.0,94,2019,JUL
2019-07-12,12,0.0,27.0,27,0.0,25.0,25,0.0,0.0,0,0.0,0.0,0,3.0,0.0,3,2.0,2.0,4,1.0,60,2019,JUL
2019-07-13,13,1.0,42.0,43,0.0,44.0,44,0.0,3.0,3,0.0,3.0,3,2.0,0.0,2,0.0,0.0,0,0.0,95,2019,JUL
2019-07-14,14,0.0,40.0,40,0.0,36.0,36,0.0,0.0,0,0.0,0.0,0,2.0,0.0,2,0.0,0.0,0,0.0,78,2019,JUL
2019-07-15,15,0.0,35.0,35,0.0,35.0,35,0.0,1.0,1,0.0,1.0,1,0.0,0.0,0,7.0,7.0,14,0.0,86,2019,JUL
2019-07-16,16,9.0,18.0,27,4.0,25.0,29,0.0,0.0,0,0.0,0.0,0,2.0,0.0,2,5.0,5.0,10,1.0,69,2019,JUL
2019-07-17,17,1.0,52.0,53,18.0,34.0,52,0.0,0.0,0,0.0,0.0,0,1.0,0.0,1,9.0,9.0,18,0.0,124,2019,JUL
2019-07-18,18,0.0,33.0,33,0.0,32.0,32,0.0,0.0,0,0.0,0.0,0,1.0,0.0,1,11.0,11.0,22,1.0,89,2019,JUL
2019-07-19,19,0.0,25.0,25,0.0,27.0,27,0.0,3.0,3,0.0,3.0,3,1.0,0.0,1,1.0,1.0,2,0.0,61,2019,JUL
2019-07-20,20,0.0,43.0,43,0.0,40.0,40,0.0,5.0,5,0.0,5.0,5,2.0,0.0,2,0.0,0.0,0,0.0,95,2019,JUL
2019-07-21,21,0.0,40.0,40,0.0,40.0,40,0.0,0.0,0,0.0,0.0,0,1.0,1.0,2,5.0,5.0,10,0.0,92,2019,JUL
2019-07-22,22,0.0,32.0,32,0.0,33.0,33,0.0,1.0,1,0.0,1.0,1,2.0,0.0,2,8.0,8.0,16,0.0,85,2019,JUL
2019-07-23,23,2.0,29.0,31,0.0,28.0,28,0.0,2.0,2,0.0,2.0,2,2.0,0.0,2,12.0,12.0,24,12.0,101,2019,JUL
2019-07-24,24,0.0,51.0,51,0.0,53.0,53,0.0,1.0,1,0.0,1.0,1,2.0,0.0,2,7.0,7.0,14,12.0,134,2019,JUL
2019-07-25,25,11.0,23.0,34,5.0,28.0,33,0.0,1.0,1,0.0,1.0,1,3.0,1.0,4,9.0,9.0,18,1.0,92,2019,JUL
2019-07-26,26,0.0,29.0,29,0.0,29.0,29,0.0,3.0,3,0.0,3.0,3,2.0,0.0,2,0.0,0.0,0,3.0,69,2019,JUL
2019-07-27,27,1.0,41.0,42,0.0,45.0,45,0.0,2.0,2,0.0,2.0,2,2.0,0.0,2,2.0,2.0,4,10.0,107,2019,JUL
2019-07-28,28,2.0,32.0,34,0.0,35.0,35,0.0,0.0,0,0.0,0.0,0,1.0,1.0,2,2.0,2.0,4,0.0,75,2019,JUL
2019-07-29,29,8.0,24.0,32,6.0,26.0,32,0.0,2.0,2,0.0,2.0,2,2.0,0.0,2,0.0,0.0,0,0.0,70,2019,JUL
2019-07-30,30,0.0,30.0,30,0.0,26.0,26,0.0,3.0,3,0.0,3.0,3,2.0,0.0,2,15.0,15.0,30,2.0,96,2019,JUL
2019-07-31,31,2.0,53.0,55,0.0,53.0,53,,,0,,,0,,,0,,,0,,108,2019,JUL
2019-08-01,1,2.0,32.0,34,0.0,35.0,35,0.0,2.0,2,0.0,2.0,2,2.0,0.0,2,15.0,15.0,30,0.0,105,2019,AUG
2019-08-02,2,3.0,26.0,29,0.0,28.0,28,0.0,2.0,2,0.0,2.0,2,3.0,0.0,3,0.0,0.0,0,0.0,64,2019,AUG
2019-08-03,3,4.0,39.0,43,2.0,42.0,44,2.0,4.0,6,2.0,4.0,6,3.0,0.0,3,0.0,0.0,0,2.0,104,2019,AUG
2019-08-04,4,3.0,34.0,37,0.0,39.0,39,0.0,0.0,0,0.0,0.0,0,1.0,0.0,1,0.0,0.0,0,0.0,77,2019,AUG
2019-08-05,5,3.0,29.0,32,0.0,32.0,32,0.0,1.0,1,0.0,1.0,1,1.0,0.0,1,7.0,7.0,14,0.0,81,2019,AUG
2019-08-06,6,11.0,16.0,27,7.0,19.0,26,0.0,0.0,0,0.0,0.0,0,1.0,0.0,1,7.0,7.0,14,0.0,68,2019,AUG
2019-08-07,7,1.0,54.0,55,4.0,51.0,55,0.0,0.0,0,0.0,0.0,0,2.0,0.0,2,6.0,6.0,12,0.0,124,2019,AUG
2019-08-08,8,1.0,37.0,38,0.0,35.0,35,0.0,1.0,1,0.0,1.0,1,2.0,0.0,2,8.0,8.0,16,5.0,98,2019,AUG
2019-08-09,9,0.0,27.0,27,0.0,28.0,28,0.0,0.0,0,0.0,0.0,0,2.0,0.0,2,0.0,0.0,0,0.0,57,2019,AUG
2019-08-10,10,1.0,43.0,44,0.0,46.0,46,0.0,4.0,4,0.0,4.0,4,5.0,0.0,5,0.0,0.0,0,0.0,103,2019,AUG
2019-08-11,11,1.0,35.0,36,0.0,38.0,38,0.0,0.0,0,0.0,0.0,0,1.0,1.0,2,0.0,0.0,0,0.0,76,2019,AUG
2019-08-12,12,0.0,31.0,31,0.0,30.0,30,0.0,8.0,8,0.0,8.0,8,1.0,1.0,2,21.0,21.0,42,0.0,121,2019,AUG
2019-08-13,13,0.0,29.0,29,0.0,28.0,28,5.0,0.0,5,6.0,0.0,6,0.0,1.0,1,25.0,25.0,50,0.0,119,2019,AUG
2019-08-14,14,0.0,51.0,51,0.0,53.0,53,0.0,2.0,2,0.0,2.0,2,1.0,0.0,1,5.0,5.0,10,0.0,119,2019,AUG
2019-08-15,15,1.0,34.0,35,0.0,32.0,32,0.0,0.0,0,0.0,0.0,0,2.0,0.0,2,0.0,0.0,0,0.0,69,2019,AUG
2019-08-16,16,0.0,28.0,28,0.0,25.0,25,0.0,2.0,2,0.0,2.0,2,3.0,0.0,3,0.0,0.0,0,0.0,60,2019,AUG
2019-08-17,17,2.0,41.0,43,1.0,43.0,44,0.0,3.0,3,0.0,3.0,3,2.0,0.0,2,4.0,4.0,8,0.0,103,2019,AUG
2019-08-18,18,26.0,13.0,39,11.0,26.0,37,0.0,4.0,4,0.0,3.0,3,1.0,0.0,1,4.0,4.0,8,0.0,92,2019,AUG
2019-08-19,19,6.0,28.0,34,8.0,27.0,35,6.0,0.0,6,6.0,0.0,6,0.0,0.0,0,6.0,6.0,12,0.0,93,2019,AUG
2019-08-20,20,1.0,25.0,26,1.0,28.0,29,0.0,1.0,1,0.0,1.0,1,0.0,0.0,0,6.0,6.0,12,0.0,69,2019,AUG
2019-08-21,21,1.0,54.0,55,0.0,53.0,53,0.0,0.0,0,0.0,0.0,0,0.0,1.0,1,5.0,5.0,10,0.0,119,2019,AUG
2019-08-22,22,2.0,32.0,34,0.0,34.0,34,2.0,0.0,2,2.0,0.0,2,1.0,0.0,1,6.0,6.0,12,0.0,85,2019,AUG
2019-08-23,23,2.0,24.0,26,0.0,28.0,28,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,54,2019,AUG
2019-08-24,24,2.0,42.0,44,0.0,44.0,44,1.0,3.0,4,0.0,4.0,4,3.0,0.0,3,0.0,0.0,0,6.0,105,2019,AUG
2019-08-25,25,0.0,37.0,37,0.0,39.0,39,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,2.0,2.0,4,0.0,80,2019,AUG
2019-08-26,26,1.0,32.0,33,0.0,30.0,30,0.0,2.0,2,0.0,2.0,2,2.0,0.0,2,3.0,3.0,6,0.0,75,2019,AUG
2019-08-27,27,2.0,26.0,28,0.0,29.0,29,0.0,1.0,1,0.0,2.0,2,1.0,0.0,1,11.0,11.0,22,0.0,83,2019,AUG
2019-08-28,28,0.0,48.0,48,0.0,53.0,53,0.0,2.0,2,0.0,2.0,2,1.0,0.0,1,13.0,13.0,26,0.0,132,2019,AUG
2019-08-29,29,2.0,35.0,37,0.0,34.0,34,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,9.0,9.0,18,0.0,89,2019,AUG
2019-08-30,30,2.0,24.0,26,0.0,26.0,26,0.0,4.0,4,0.0,4.0,4,1.0,0.0,1,0.0,0.0,0,0.0,61,2019,AUG
2019-08-31,31,0.0,45.0,45,0.0,44.0,44,2.0,0.0,2,2.0,0.0,2,3.0,0.0,3,0.0,0.0,0,1.0,97,2019,AUG
2019-09-01,1,0.0,36.0,36,0.0,35.0,35,0.0,0.0,0,0.0,0.0,0,2.0,2.0,4,2.0,2.0,4,0.0,79,2019,SEP
2019-09-02,2,0.0,34.0,34,0.0,31.0,31,0.0,1.0,1,0.0,1.0,1,2.0,0.0,2,8.0,8.0,16,3.0,88,2019,SEP
2019-09-03,3,2.0,27.0,29,0.0,34.0,34,0.0,2.0,2,0.0,2.0,2,3.0,0.0,3,10.0,10.0,20,3.0,93,2019,SEP
2019-09-04,4,0.0,50.0,50,0.0,47.0,47,0.0,0.0,0,0.0,0.0,0,1.0,0.0,1,12.0,12.0,24,0.0,122,2019,SEP
2019-09-05,5,1.0,41.0,42,0.0,37.0,37,0.0,4.0,4,0.0,4.0,4,3.0,0.0,3,8.0,8.0,16,0.0,106,2019,SEP
2019-09-06,6,1.0,24.0,25,0.0,26.0,26,0.0,1.0,1,0.0,1.0,1,1.0,0.0,1,1.0,1.0,2,0.0,56,2019,SEP
2019-09-07,7,1.0,44.0,45,0.0,49.0,49,0.0,0.0,0,0.0,0.0,0,3.0,0.0,3,0.0,0.0,0,0.0,97,2019,SEP
2019-09-08,8,0.0,38.0,38,0.0,38.0,38,0.0,0.0,0,0.0,0.0,0,1.0,2.0,3,0.0,0.0,0,0.0,79,2019,SEP
2019-09-09,9,1.0,36.0,37,0.0,35.0,35,0.0,2.0,2,0.0,2.0,2,1.0,0.0,1,12.0,10.0,22,0.0,99,2019,SEP
2019-09-10,10,5.0,23.0,28,1.0,31.0,32,0.0,2.0,2,0.0,2.0,2,1.0,0.0,1,7.0,7.0,14,6.0,85,2019,SEP
2019-09-11,11,0.0,49.0,49,0.0,50.0,50,0.0,3.0,3,0.0,3.0,3,0.0,1.0,1,4.0,4.0,8,13.0,127,2019,SEP
2019-09-12,12,2.0,31.0,33,0.0,31.0,31,0.0,1.0,1,0.0,1.0,1,2.0,0.0,2,8.0,8.0,16,11.0,95,2019,SEP
2019-09-13,13,5.0,22.0,27,0.0,25.0,25,0.0,2.0,2,0.0,2.0,2,1.0,0.0,1,3.0,3.0,6,0.0,63,2019,SEP
2019-09-14,14,2.0,41.0,43,3.0,43.0,46,0.0,3.0,3,0.0,3.0,3,2.0,0.0,2,4.0,4.0,8,0.0,105,2019,SEP
2019-09-15,15,6.0,31.0,37,5.0,32.0,37,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,74,2019,SEP
2019-09-16,16,5.0,25.0,30,2.0,28.0,30,0.0,2.0,2,0.0,2.0,2,1.0,0.0,1,3.0,3.0,6,4.0,75,2019,SEP
2019-09-17,17,0.0,27.0,27,0.0,26.0,26,0.0,5.0,5,0.0,5.0,5,3.0,0.0,3,2.0,2.0,4,0.0,70,2019,SEP
2019-09-18,18,0.0,47.0,47,3.0,45.0,48,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.0,1.0,2,0.0,97,2019,SEP
2019-09-19,19,1.0,30.0,31,0.0,30.0,30,0.0,5.0,5,0.0,5.0,5,3.0,0.0,3,8.0,8.0,16,2.0,92,2019,SEP
2019-09-20,20,0.0,24.0,24,0.0,26.0,26,0.0,2.0,2,0.0,2.0,2,3.0,0.0,3,0.0,0.0,0,1.0,58,2019,SEP
2019-09-21,21,4.0,40.0,44,1.0,42.0,43,0.0,4.0,4,0.0,4.0,4,3.0,0.0,3,0.0,0.0,0,3.0,101,2019,SEP
2019-09-22,22,2.0,36.0,38,0.0,38.0,38,0.0,0.0,0,0.0,0.0,0,2.0,0.0,2,1.0,0.0,1,0.0,79,2019,SEP
2019-09-23,23,0.0,34.0,34,0.0,33.0,33,0.0,4.0,4,0.0,4.0,4,1.0,0.0,1,5.0,5.0,10,3.0,89,2019,SEP
2019-09-24,24,1.0,24.0,25,0.0,26.0,26,0.0,2.0,2,0.0,2.0,2,1.0,0.0,1,5.0,5.0,10,0.0,66,2019,SEP
2019-09-25,25,1.0,54.0,55,0.0,51.0,51,0.0,1.0,1,0.0,1.0,1,1.0,0.0,1,6.0,6.0,12,0.0,121,2019,SEP
2019-09-26,26,0.0,32.0,32,0.0,34.0,34,0.0,2.0,2,0.0,2.0,2,0.0,1.0,1,14.0,15.0,29,0.0,100,2019,SEP
2019-09-27,27,2.0,26.0,28,0.0,30.0,30,0.0,1.0,1,1.0,0.0,1,1.0,0.0,1,3.0,3.0,6,0.0,67,2019,SEP
2019-09-28,28,1.0,45.0,46,1.0,47.0,48,0.0,1.0,1,0.0,1.0,1,2.0,1.0,3,0.0,0.0,0,8.0,107,2019,SEP
2019-09-29,29,1.0,40.0,41,0.0,39.0,39,0.0,0.0,0,0.0,0.0,0,1.0,0.0,1,0.0,0.0,0,0.0,81,2019,SEP
2019-09-30,30,2.0,34.0,36,0.0,33.0,33,0.0,2.0,2,0.0,2.0,2,1.0,1.0,2,4.0,4.0,8,3.0,86,2019,SEP
2019-10-01,1,1.0,23.0,24,0.0,24.0,24,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,8.0,8.0,16,0.0,64,2019,OCT
2019-10-02,2,1.0,46.0,47,0.0,49.0,49,0.0,0.0,0,0.0,0.0,0,1.0,0.0,1,7.0,7.0,14,5.0,116,2019,OCT
2019-10-03,3,1.0,25.0,26,0.0,27.0,27,0.0,2.0,2,0.0,2.0,2,1.0,0.0,1,14.0,14.0,28,0.0,86,2019,OCT
2019-10-04,4,4.0,24.0,28,0.0,24.0,24,0.0,2.0,2,0.0,2.0,2,1.0,0.0,1,0.0,0.0,0,0.0,57,2019,OCT
2019-10-05,5,4.0,41.0,45,0.0,46.0,46,0.0,2.0,2,0.0,2.0,2,3.0,0.0,3,0.0,0.0,0,0.0,98,2019,OCT
2019-10-06,6,0.0,35.0,35,0.0,36.0,36,0.0,1.0,1,0.0,1.0,1,1.0,0.0,1,0.0,0.0,0,0.0,74,2019,OCT
2019-10-07,7,3.0,28.0,31,0.0,29.0,29,0.0,2.0,2,0.0,2.0,2,1.0,0.0,1,8.0,8.0,16,5.0,86,2019,OCT
2019-10-08,8,2.0,16.0,18,0.0,19.0,19,0.0,2.0,2,0.0,2.0,2,4.0,1.0,5,16.0,16.0,32,5.0,83,2019,OCT
2019-10-09,9,2.0,40.0,42,0.0,44.0,44,0.0,0.0,0,0.0,0.0,0,2.0,1.0,3,8.0,8.0,16,0.0,105,2019,OCT
2019-10-10,10,2.0,30.0,32,0.0,29.0,29,0.0,2.0,2,0.0,2.0,2,1.0,1.0,2,9.0,9.0,18,0.0,85,2019,OCT
2019-10-11,11,6.0,23.0,29,2.0,28.0,30,0.0,3.0,3,0.0,3.0,3,2.0,0.0,2,2.0,2.0,4,9.0,80,2019,OCT
2019-10-12,12,4.0,40.0,44,1.0,43.0,44,0.0,3.0,3,1.0,2.0,3,2.0,0.0,2,0.0,0.0,0,0.0,96,2019,OCT
2019-10-13,13,16.0,23.0,39,15.0,25.0,40,0.0,0.0,0,0.0,0.0,0,2.0,0.0,2,1.0,1.0,2,0.0,83,2019,OCT
2019-10-14,14,12.0,24.0,36,2.0,29.0,31,0.0,1.0,1,0.0,1.0,1,0.0,0.0,0,7.0,7.0,14,0.0,83,2019,OCT
