date,airport,station_code,total_flights
2021-02-16,Larnaka,5,32.0
2021-02-17,Larnaka,5,47.0
2021-02-18,Larnaka,5,63.0
2021-02-19,Larnaka,5,63.0
2021-02-20,Larnaka,5,56.0
2021-02-21,Larnaka,5,49.0
2021-02-22,Larnaka,5,47.0
2021-02-23,Larnaka,5,56.0
2021-02-24,Larnaka,5,64.0
2021-02-25,Larnaka,5,60.0
2021-02-26,Larnaka,5,65.0
2021-02-27,Larnaka,5,54.0
2021-02-28,Larnaka,5,47.0
2021-03-01,Larnaka,5,59.0
2021-03-02,Larnaka,5,35.0
2021-03-03,Larnaka,5,48.0
2021-03-04,Larnaka,5,64.0
2021-03-05,Larnaka,5,75.0
2021-03-06,Larnaka,5,67.0
2021-03-07,Larnaka,5,52.0
2021-03-08,Larnaka,5,71.0
2021-03-09,Larnaka,5,59.0
2021-03-10,Larnaka,5,60.0
2021-03-11,Larnaka,5,63.0
2021-03-12,Larnaka,5,75.0
2021-03-13,Larnaka,5,59.0
2021-03-14,Larnaka,5,62.0
2021-03-15,Larnaka,5,49.0
2021-03-16,Larnaka,5,60.0
2021-03-17,Larnaka,5,46.0
2021-03-18,Larnaka,5,65.0
2021-03-19,Larnaka,5,73.0
2021-03-20,Larnaka,5,55.0
2021-03-21,Larnaka,5,53.0
2021-03-22,Larnaka,5,40.0
2021-03-23,Larnaka,5,38.0
2021-03-24,Larnaka,5,49.0
2021-03-25,Larnaka,5,73.0
2021-03-26,Larnaka,5,59.0
2021-03-27,Larnaka,5,65.0
2021-03-28,Larnaka,5,50.0
2021-03-29,Larnaka,5,64.0
2021-03-30,Larnaka,5,66.0
2021-03-31,Larnaka,5,52.0
2021-04-01,Larnaka,5,73.0
2021-04-02,Larnaka,5,75.0
2021-04-03,Larnaka,5,80.0
2021-04-04,Larnaka,5,59.0
2021-04-05,Larnaka,5,77.0
2021-04-06,Larnaka,5,59.0
2021-04-07,Larnaka,5,68.0
2021-04-08,Larnaka,5,81.0
2021-04-09,Larnaka,5,79.0
2021-04-10,Larnaka,5,60.0
2021-04-11,Larnaka,5,79.0
2021-04-12,Larnaka,5,66.0
2021-04-13,Larnaka,5,53.0
2021-04-14,Larnaka,5,76.0
2021-04-15,Larnaka,5,76.0
2021-04-16,Larnaka,5,82.0
2021-04-17,Larnaka,5,80.0
2021-04-18,Larnaka,5,79.0
2021-04-19,Larnaka,5,68.0
2021-04-20,Larnaka,5,65.0
2021-04-21,Larnaka,5,70.0
2021-04-22,Larnaka,5,92.0
2021-04-23,Larnaka,5,83.0
2021-04-24,Larnaka,5,101.0
2021-04-25,Larnaka,5,72.0
2021-04-26,Larnaka,5,92.0
2021-04-27,Larnaka,5,68.0
2021-04-28,Larnaka,5,76.0
2021-04-29,Larnaka,5,98.0
2021-04-30,Larnaka,5,103.0
2021-05-01,Larnaka,5,102.0
2021-05-02,Larnaka,5,55.0
2021-05-03,Larnaka,5,73.0
2021-05-04,Larnaka,5,80.0
2021-05-05,Larnaka,5,82.0
2021-05-06,Larnaka,5,78.0
2021-05-07,Larnaka,5,104.0
2021-05-08,Larnaka,5,114.0
2021-05-09,Larnaka,5,88.0
2021-05-10,Larnaka,5,115.0
2021-05-11,Larnaka,5,97.0
2021-05-12,Larnaka,5,113.0
2021-05-13,Larnaka,5,101.0
2021-05-14,Larnaka,5,113.0
2021-05-15,Larnaka,5,120.0
2021-05-16,Larnaka,5,113.0
2021-05-17,Larnaka,5,100.0
2021-05-18,Larnaka,5,111.0
2021-05-19,Larnaka,5,114.0
2021-05-20,Larnaka,5,111.0
2021-05-21,Larnaka,5,114.0
2021-05-22,Larnaka,5,134.0
2021-05-23,Larnaka,5,104.0
2021-05-24,Larnaka,5,99.0
2021-05-25,Larnaka,5,110.0
2021-05-26,Larnaka,5,96.0
2021-05-27,Larnaka,5,113.0
2021-05-28,Larnaka,5,117.0
2021-05-29,Larnaka,5,123.0
2021-05-30,Larnaka,5,121.0
2021-05-31,Larnaka,5,114.0
2021-06-01,Larnaka,5,91.0
2021-06-02,Larnaka,5,106.0
2021-06-03,Larnaka,5,124.0
2021-06-04,Larnaka,5,142.0
2021-06-05,Larnaka,5,143.0
2021-06-06,Larnaka,5,123.0
2021-06-07,Larnaka,5,111.0
2021-06-08,Larnaka,5,117.0
2021-06-09,Larnaka,5,109.0
2021-06-10,Larnaka,5,126.0
2021-06-11,Larnaka,5,131.0
2021-06-12,Larnaka,5,146.0
2021-06-13,Larnaka,5,130.0
2021-06-14,Larnaka,5,137.0
2021-06-15,Larnaka,5,116.0
2021-06-16,Larnaka,5,143.0
2021-06-17,Larnaka,5,155.0
2021-06-18,Larnaka,5,165.0
2021-06-19,Larnaka,5,142.0
2021-06-20,Larnaka,5,146.0
2021-06-21,Larnaka,5,125.0
2021-06-22,Larnaka,5,141.0
2021-06-23,Larnaka,5,143.0
2021-06-24,Larnaka,5,182.0
2021-06-25,Larnaka,5,188.0
2021-06-26,Larnaka,5,145.0
2021-06-27,Larnaka,5,167.0
2021-06-28,Larnaka,5,160.0
2021-06-29,Larnaka,5,162.0
2021-06-30,Larnaka,5,166.0
2021-07-01,Larnaka,5,200.0
2021-07-02,Larnaka,5,192.0
2021-07-03,Larnaka,5,195.0
2021-07-04,Larnaka,5,190.0
2021-07-05,Larnaka,5,140.0
2021-07-06,Larnaka,5,151.0
2021-07-07,Larnaka,5,160.0
2021-07-08,Larnaka,5,198.0
2021-07-09,Larnaka,5,198.0
2021-07-10,Larnaka,5,221.0
2021-07-11,Larnaka,5,192.0
2021-07-12,Larnaka,5,176.0
2021-07-13,Larnaka,5,160.0
2021-07-14,Larnaka,5,150.0
2021-07-15,Larnaka,5,186.0
2021-07-16,Larnaka,5,178.0
2021-07-17,Larnaka,5,215.0
2021-07-18,Larnaka,5,184.0
2021-07-19,Larnaka,5,194.0
2021-07-20,Larnaka,5,154.0
2021-07-21,Larnaka,5,164.0
2021-07-22,Larnaka,5,182.0
2021-07-23,Larnaka,5,200.0
2021-07-24,Larnaka,5,202.0
2021-07-25,Larnaka,5,191.0
2021-07-26,Larnaka,5,167.0
2021-07-27,Larnaka,5,159.0
2021-07-28,Larnaka,5,164.0
2021-07-29,Larnaka,5,204.0
2021-07-30,Larnaka,5,183.0
2021-07-31,Larnaka,5,218.0
2021-08-01,Larnaka,5,194.0
2021-08-02,Larnaka,5,183.0
2021-08-03,Larnaka,5,171.0
2021-08-04,Larnaka,5,168.0
2021-08-05,Larnaka,5,186.0
2021-08-06,Larnaka,5,184.0
2021-08-07,Larnaka,5,213.0
2021-08-08,Larnaka,5,205.0
2021-08-09,Larnaka,5,178.0
2021-08-10,Larnaka,5,166.0
2021-08-11,Larnaka,5,167.0
2021-08-12,Larnaka,5,188.0
2021-08-13,Larnaka,5,168.0
2021-08-14,Larnaka,5,197.0
2021-08-15,Larnaka,5,188.0
2021-08-16,Larnaka,5,173.0
2021-08-17,Larnaka,5,134.0
2021-08-18,Larnaka,5,168.0
2021-08-19,Larnaka,5,185.0
2021-08-20,Larnaka,5,182.0
2021-08-21,Larnaka,5,208.0
2021-08-22,Larnaka,5,213.0
2021-08-23,Larnaka,5,169.0
2021-08-24,Larnaka,5,149.0
2021-08-25,Larnaka,5,175.0
2021-08-26,Larnaka,5,172.0
2021-08-27,Larnaka,5,169.0
2021-08-28,Larnaka,5,224.0
2021-08-29,Larnaka,5,196.0
2021-08-30,Larnaka,5,177.0
2021-08-31,Larnaka,5,156.0
2021-09-01,Larnaka,5,159.0
2021-09-02,Larnaka,5,172.0
2021-09-03,Larnaka,5,161.0
2021-09-04,Larnaka,5,214.0
2021-09-05,Larnaka,5,211.0
2021-09-06,Larnaka,5,166.0
2021-09-07,Larnaka,5,141.0
2021-09-08,Larnaka,5,160.0
2021-09-09,Larnaka,5,177.0
2021-09-10,Larnaka,5,164.0
2021-09-11,Larnaka,5,214.0
2021-09-12,Larnaka,5,194.0
2021-09-13,Larnaka,5,166.0
2021-09-14,Larnaka,5,140.0
2021-09-15,Larnaka,5,166.0
2021-09-16,Larnaka,5,151.0
2021-09-17,Larnaka,5,176.0
2021-09-18,Larnaka,5,203.0
2021-09-19,Larnaka,5,200.0
2021-09-20,Larnaka,5,167.0
2021-09-21,Larnaka,5,145.0
2021-09-22,Larnaka,5,151.0
2021-09-23,Larnaka,5,181.0
2021-09-24,Larnaka,5,172.0
2021-09-25,Larnaka,5,211.0
2021-09-26,Larnaka,5,221.0
2021-09-27,Larnaka,5,165.0
2021-09-28,Larnaka,5,152.0
2021-09-29,Larnaka,5,168.0
2021-09-30,Larnaka,5,180.0
2021-10-01,Larnaka,5,166.0
2021-10-02,Larnaka,5,215.0
2021-10-03,Larnaka,5,207.0
2021-10-04,Larnaka,5,172.0
2021-10-05,Larnaka,5,146.0
2021-10-06,Larnaka,5,162.0
2021-10-07,Larnaka,5,183.0
2021-10-08,Larnaka,5,180.0
2021-10-09,Larnaka,5,234.0
2021-10-10,Larnaka,5,207.0
2021-10-11,Larnaka,5,166.0
2021-10-12,Larnaka,5,129.0
2021-10-13,Larnaka,5,144.0
2021-10-14,Larnaka,5,126.0
2021-10-15,Larnaka,5,244.0
2021-10-16,Larnaka,5,248.0
2021-10-17,Larnaka,5,208.0
2021-10-18,Larnaka,5,169.0
2021-10-19,Larnaka,5,148.0
2021-10-20,Larnaka,5,147.0
2021-10-21,Larnaka,5,192.0
2021-10-22,Larnaka,5,184.0
2021-10-23,Larnaka,5,223.0
2021-10-24,Larnaka,5,215.0
2021-10-25,Larnaka,5,179.0
2021-10-26,Larnaka,5,138.0
2021-10-27,Larnaka,5,149.0
2021-10-28,Larnaka,5,159.0
2021-10-29,Larnaka,5,177.0
2021-10-30,Larnaka,5,214.0
2021-10-31,Larnaka,5,195.0
2021-11-01,Larnaka,5,163.0
2021-11-02,Larnaka,5,131.0
2021-11-03,Larnaka,5,145.0
2021-11-04,Larnaka,5,139.0
2021-11-05,Larnaka,5,149.0
2021-11-06,Larnaka,5,184.0
2021-11-07,Larnaka,5,122.0
2021-11-08,Larnaka,5,168.0
2021-11-09,Larnaka,5,104.0
2021-11-10,Larnaka,5,119.0
2021-11-11,Larnaka,5,125.0
2021-11-12,Larnaka,5,127.0
2021-11-13,Larnaka,5,153.0
2021-11-14,Larnaka,5,134.0
2021-11-15,Larnaka,5,124.0
2021-11-16,Larnaka,5,107.0
2021-11-17,Larnaka,5,119.0
2021-11-18,Larnaka,5,113.0
2021-11-19,Larnaka,5,101.0
2021-11-20,Larnaka,5,112.0
2021-11-21,Larnaka,5,122.0
2021-11-22,Larnaka,5,107.0
2021-11-23,Larnaka,5,92.0
2021-11-24,Larnaka,5,109.0
2021-11-25,Larnaka,5,94.0
2021-11-26,Larnaka,5,124.0
2021-11-27,Larnaka,5,128.0
2021-11-28,Larnaka,5,110.0
2021-11-29,Larnaka,5,99.0
2021-11-30,Larnaka,5,89.0
2021-12-01,Larnaka,5,109.0
2021-12-02,Larnaka,5,119.0
2021-12-03,Larnaka,5,121.0
2021-12-04,Larnaka,5,123.0
2021-12-05,Larnaka,5,107.0
2021-12-06,Larnaka,5,110.0
2021-12-07,Larnaka,5,82.0
2021-12-08,Larnaka,5,103.0
2021-12-09,Larnaka,5,106.0
2021-12-10,Larnaka,5,109.0
2021-12-11,Larnaka,5,110.0
2021-12-12,Larnaka,5,105.0
2021-12-13,Larnaka,5,112.0
2021-12-14,Larnaka,5,88.0
2021-12-15,Larnaka,5,98.0
2021-12-16,Larnaka,5,116.0
2021-12-17,Larnaka,5,141.0
2021-12-18,Larnaka,5,130.0
2021-12-19,Larnaka,5,116.0
2021-12-20,Larnaka,5,102.0
2021-12-21,Larnaka,5,95.0
2021-12-22,Larnaka,5,139.0
2021-12-23,Larnaka,5,129.0
2021-12-24,Larnaka,5,112.0
2021-12-25,Larnaka,5,65.0
2021-12-26,Larnaka,5,104.0
2021-12-27,Larnaka,5,119.0
2021-12-28,Larnaka,5,94.0
2021-12-29,Larnaka,5,109.0
2021-12-30,Larnaka,5,105.0
2021-12-31,Larnaka,5,69.0
2018-01-01,Pafos,15,16.0
2018-01-02,Pafos,15,25.0
2018-01-03,Pafos,15,53.0
2018-01-04,Pafos,15,27.0
2018-01-05,Pafos,15,20.0
2018-01-06,Pafos,15,26.0
2018-01-07,Pafos,15,48.0
2018-01-08,Pafos,15,42.0
2018-01-09,Pafos,15,76.0
2018-01-10,Pafos,15,48.0
2018-01-11,Pafos,15,60.0
2018-01-12,Pafos,15,20.0
2018-01-13,Pafos,15,32.0
2018-01-14,Pafos,15,36.0
2018-01-15,Pafos,15,47.0
2018-01-16,Pafos,15,36.0
2018-01-17,Pafos,15,53.0
2018-01-18,Pafos,15,10.0
2018-01-19,Pafos,15,23.0
2018-01-20,Pafos,15,33.0
2018-01-21,Pafos,15,21.0
2018-01-22,Pafos,15,22.0
2018-01-23,Pafos,15,24.0
2018-01-24,Pafos,15,32.0
2018-01-25,Pafos,15,15.0
2018-01-26,Pafos,15,16.0
2018-01-27,Pafos,15,26.0
2018-01-28,Pafos,15,20.0
2018-01-29,Pafos,15,26.0
2018-01-30,Pafos,15,31.0
2018-01-31,Pafos,15,54.0
2018-02-01,Pafos,15,48.0
2018-02-02,Pafos,15,11.0
2018-02-03,Pafos,15,24.0
2018-02-04,Pafos,15,21.0
2018-02-05,Pafos,15,29.0
2018-02-06,Pafos,15,39.0
2018-02-07,Pafos,15,46.0
2018-02-08,Pafos,15,28.0
2018-02-09,Pafos,15,22.0
2018-02-10,Pafos,15,58.0
2018-02-11,Pafos,15,29.0
2018-02-12,Pafos,15,34.0
2018-02-13,Pafos,15,32.0
2018-02-14,Pafos,15,46.0
2018-02-15,Pafos,15,53.0
2018-02-16,Pafos,15,18.0
2018-02-17,Pafos,15,26.0
2018-02-18,Pafos,15,29.0
2018-02-19,Pafos,15,20.0
2018-02-20,Pafos,15,32.0
2018-02-21,Pafos,15,43.0
2018-02-22,Pafos,15,34.0
2018-02-23,Pafos,15,18.0
2018-02-24,Pafos,15,26.0
2018-02-25,Pafos,15,35.0
2018-02-26,Pafos,15,52.0
2018-02-27,Pafos,15,34.0
2018-02-28,Pafos,15,72.0
2018-03-01,Pafos,15,43.0
2018-03-02,Pafos,15,19.0
2018-03-03,Pafos,15,32.0
2018-03-04,Pafos,15,39.0
2018-03-05,Pafos,15,51.0
2018-03-06,Pafos,15,40.0
2018-03-07,Pafos,15,80.0
2018-03-08,Pafos,15,47.0
2018-03-09,Pafos,15,22.0
2018-03-10,Pafos,15,59.0
2018-03-11,Pafos,15,57.0
2018-03-12,Pafos,15,38.0
2018-03-13,Pafos,15,42.0
2018-03-14,Pafos,15,78.0
2018-03-15,Pafos,15,43.0
2018-03-16,Pafos,15,27.0
2018-03-17,Pafos,15,50.0
2018-03-18,Pafos,15,53.0
2018-03-19,Pafos,15,38.0
2018-03-20,Pafos,15,39.0
2018-03-21,Pafos,15,81.0
2018-03-22,Pafos,15,60.0
2018-03-23,Pafos,15,24.0
2018-03-24,Pafos,15,49.0
2018-03-25,Pafos,15,51.0
2018-03-26,Pafos,15,43.0
2018-03-27,Pafos,15,61.0
2018-03-28,Pafos,15,106.0
2018-03-29,Pafos,15,62.0
2018-03-30,Pafos,15,40.0
2018-03-31,Pafos,15,73.0
2018-04-01,Pafos,15,60.0
2018-04-02,Pafos,15,57.0
2018-04-03,Pafos,15,60.0
2018-04-04,Pafos,15,112.0
2018-04-05,Pafos,15,43.0
2018-04-06,Pafos,15,38.0
2018-04-07,Pafos,15,72.0
2018-04-08,Pafos,15,56.0
2018-04-09,Pafos,15,43.0
2018-04-10,Pafos,15,43.0
2018-04-11,Pafos,15,111.0
2018-04-12,Pafos,15,57.0
2018-04-13,Pafos,15,52.0
2018-04-14,Pafos,15,77.0
2018-04-15,Pafos,15,58.0
2018-04-16,Pafos,15,39.0
2018-04-17,Pafos,15,59.0
2018-04-18,Pafos,15,113.0
2018-04-19,Pafos,15,85.0
2018-04-20,Pafos,15,72.0
2018-04-21,Pafos,15,87.0
2018-04-22,Pafos,15,58.0
2018-04-23,Pafos,15,66.0
2018-04-24,Pafos,15,69.0
2018-04-25,Pafos,15,123.0
2018-04-26,Pafos,15,74.0
2018-04-27,Pafos,15,46.0
2018-04-28,Pafos,15,101.0
2018-04-29,Pafos,15,67.0
2018-04-30,Pafos,15,68.0
2018-05-01,Pafos,15,53.0
2018-05-02,Pafos,15,123.0
2018-05-03,Pafos,15,72.0
2018-05-04,Pafos,15,65.0
2018-05-05,Pafos,15,93.0
2018-05-06,Pafos,15,72.0
2018-05-07,Pafos,15,66.0
2018-05-08,Pafos,15,68.0
2018-05-09,Pafos,15,117.0
2018-05-10,Pafos,15,83.0
2018-05-11,Pafos,15,60.0
2018-05-12,Pafos,15,86.0
2018-05-13,Pafos,15,68.0
2018-05-14,Pafos,15,82.0
2018-05-15,Pafos,15,83.0
2018-05-16,Pafos,15,120.0
2018-05-17,Pafos,15,116.0
2018-05-18,Pafos,15,59.0
2018-05-19,Pafos,15,93.0
2018-05-20,Pafos,15,76.0
2018-05-21,Pafos,15,91.0
2018-05-22,Pafos,15,74.0
2018-05-23,Pafos,15,150.0
2018-05-24,Pafos,15,90.0
2018-05-25,Pafos,15,66.0
2018-05-26,Pafos,15,86.0
2018-05-27,Pafos,15,74.0
2018-05-28,Pafos,15,55.0
2018-05-29,Pafos,15,80.0
2018-05-30,Pafos,15,135.0
2018-05-31,Pafos,15,90.0
2018-06-01,Pafos,15,65.0
2018-06-02,Pafos,15,87.0
2018-06-03,Pafos,15,87.0
2018-06-04,Pafos,15,90.0
2018-06-05,Pafos,15,103.0
2018-06-06,Pafos,15,117.0
2018-06-07,Pafos,15,88.0
2018-06-08,Pafos,15,78.0
2018-06-09,Pafos,15,107.0
2018-06-10,Pafos,15,81.0
2018-06-11,Pafos,15,73.0
2018-06-12,Pafos,15,71.0
2018-06-13,Pafos,15,127.0
2018-06-14,Pafos,15,91.0
2018-06-15,Pafos,15,68.0
2018-06-16,Pafos,15,87.0
2018-06-17,Pafos,15,78.0
2018-06-18,Pafos,15,84.0
2018-06-19,Pafos,15,73.0
2018-06-20,Pafos,15,127.0
2018-06-21,Pafos,15,113.0
2018-06-22,Pafos,15,80.0
2018-06-23,Pafos,15,102.0
2018-06-24,Pafos,15,102.0
2018-06-25,Pafos,15,67.0
2018-06-26,Pafos,15,66.0
2018-06-27,Pafos,15,131.0
2018-06-28,Pafos,15,89.0
2018-06-29,Pafos,15,65.0
2018-06-30,Pafos,15,109.0
2018-07-01,Pafos,15,81.0
2018-07-02,Pafos,15,64.0
2018-07-03,Pafos,15,82.0
2018-07-04,Pafos,15,119.0
2018-07-05,Pafos,15,101.0
2018-07-06,Pafos,15,66.0
2018-07-07,Pafos,15,96.0
2018-07-08,Pafos,15,81.0
2018-07-09,Pafos,15,84.0
2018-07-10,Pafos,15,82.0
2018-07-11,Pafos,15,131.0
2018-07-12,Pafos,15,101.0
2018-07-13,Pafos,15,70.0
2018-07-14,Pafos,15,91.0
2018-07-15,Pafos,15,79.0
2018-07-16,Pafos,15,68.0
2018-07-17,Pafos,15,71.0
2018-07-18,Pafos,15,118.0
2018-07-19,Pafos,15,103.0
2018-07-20,Pafos,15,64.0
2018-07-21,Pafos,15,97.0
2018-07-22,Pafos,15,109.0
2018-07-23,Pafos,15,84.0
2018-07-24,Pafos,15,68.0
2018-07-25,Pafos,15,127.0
2018-07-26,Pafos,15,102.0
2018-07-27,Pafos,15,60.0
2018-07-28,Pafos,15,101.0
2018-07-29,Pafos,15,86.0
2018-07-30,Pafos,15,64.0
2018-07-31,Pafos,15,69.0
2018-08-01,Pafos,15,119.0
2018-08-02,Pafos,15,81.0
2018-08-03,Pafos,15,66.0
2018-08-04,Pafos,15,92.0
2018-08-05,Pafos,15,76.0
2018-08-06,Pafos,15,80.0
2018-08-07,Pafos,15,67.0
2018-08-08,Pafos,15,109.0
2018-08-09,Pafos,15,67.0
2018-08-10,Pafos,15,61.0
2018-08-11,Pafos,15,104.0
2018-08-12,Pafos,15,74.0
2018-08-13,Pafos,15,96.0
2018-08-14,Pafos,15,62.0
2018-08-15,Pafos,15,141.0
2018-08-16,Pafos,15,63.0
2018-08-17,Pafos,15,60.0
2018-08-18,Pafos,15,88.0
2018-08-19,Pafos,15,80.0
2018-08-20,Pafos,15,82.0
2018-08-21,Pafos,15,78.0
2018-08-22,Pafos,15,128.0
2018-08-23,Pafos,15,72.0
2018-08-24,Pafos,15,60.0
2018-08-25,Pafos,15,88.0
2018-08-26,Pafos,15,85.0
2018-08-27,Pafos,15,77.0
2018-08-28,Pafos,15,68.0
2018-08-29,Pafos,15,132.0
2018-08-30,Pafos,15,88.0
2018-08-31,Pafos,15,57.0
2018-09-01,Pafos,15,92.0
2018-09-02,Pafos,15,89.0
2018-09-03,Pafos,15,98.0
2018-09-04,Pafos,15,65.0
2018-09-05,Pafos,15,117.0
2018-09-06,Pafos,15,85.0
2018-09-07,Pafos,15,67.0
2018-09-08,Pafos,15,101.0
2018-09-09,Pafos,15,104.0
2018-09-10,Pafos,15,74.0
2018-09-11,Pafos,15,77.0
2018-09-12,Pafos,15,125.0
2018-09-13,Pafos,15,80.0
2018-09-14,Pafos,15,60.0
2018-09-15,Pafos,15,95.0
2018-09-16,Pafos,15,96.0
2018-09-17,Pafos,15,80.0
2018-09-18,Pafos,15,83.0
2018-09-19,Pafos,15,119.0
2018-09-20,Pafos,15,101.0
2018-09-21,Pafos,15,61.0
2018-09-22,Pafos,15,97.0
2018-09-23,Pafos,15,75.0
2018-09-24,Pafos,15,68.0
2018-09-25,Pafos,15,71.0
2018-09-26,Pafos,15,113.0
2018-09-27,Pafos,15,81.0
2018-09-28,Pafos,15,86.0
2018-09-29,Pafos,15,103.0
2018-09-30,Pafos,15,76.0
2018-10-01,Pafos,15,98.0
2018-10-02,Pafos,15,65.0
2018-10-03,Pafos,15,111.0
2018-10-04,Pafos,15,68.0
2018-10-05,Pafos,15,76.0
2018-10-06,Pafos,15,89.0
2018-10-07,Pafos,15,75.0
2018-10-08,Pafos,15,80.0
2018-10-09,Pafos,15,64.0
2018-10-10,Pafos,15,125.0
2018-10-11,Pafos,15,82.0
2018-10-12,Pafos,15,86.0
2018-10-13,Pafos,15,113.0
2018-10-14,Pafos,15,81.0
2018-10-15,Pafos,15,62.0
2018-10-16,Pafos,15,101.0
2018-10-17,Pafos,15,125.0
2018-10-18,Pafos,15,93.0
2018-10-19,Pafos,15,59.0
2018-10-20,Pafos,15,100.0
2018-10-21,Pafos,15,71.0
2018-10-22,Pafos,15,59.0
2018-10-23,Pafos,15,71.0
2018-10-24,Pafos,15,118.0
2018-10-25,Pafos,15,55.0
2018-10-26,Pafos,15,93.0
2018-10-27,Pafos,15,123.0
2018-10-28,Pafos,15,67.0
2018-10-29,Pafos,15,132.0
2018-10-30,Pafos,15,125.0
2018-10-31,Pafos,15,172.0
2018-11-01,Pafos,15,57.0
2018-11-02,Pafos,15,37.0
2018-11-03,Pafos,15,95.0
2018-11-04,Pafos,15,76.0
2018-11-05,Pafos,15,61.0
2018-11-06,Pafos,15,53.0
2018-11-07,Pafos,15,110.0
2018-11-08,Pafos,15,52.0
2018-11-09,Pafos,15,39.0
2018-11-10,Pafos,15,80.0
2018-11-11,Pafos,15,55.0
2018-11-12,Pafos,15,54.0
2018-11-13,Pafos,15,49.0
2018-11-14,Pafos,15,95.0
2018-11-15,Pafos,15,66.0
2018-11-16,Pafos,15,33.0
2018-11-17,Pafos,15,78.0
2018-11-18,Pafos,15,48.0
2018-11-19,Pafos,15,37.0
2018-11-20,Pafos,15,44.0
2018-11-21,Pafos,15,96.0
2018-11-22,Pafos,15,51.0
2018-11-23,Pafos,15,25.0
2018-11-24,Pafos,15,62.0
2018-11-25,Pafos,15,40.0
2018-11-26,Pafos,15,49.0
2018-11-27,Pafos,15,47.0
2018-11-28,Pafos,15,65.0
2018-11-29,Pafos,15,40.0
2018-11-30,Pafos,15,20.0
2018-12-01,Pafos,15,38.0
2018-12-02,Pafos,15,38.0
2018-12-03,Pafos,15,35.0
2018-12-04,Pafos,15,18.0
2018-12-05,Pafos,15,55.0
2018-12-06,Pafos,15,20.0
2018-12-07,Pafos,15,22.0
2018-12-08,Pafos,15,52.0
2018-12-09,Pafos,15,33.0
2018-12-10,Pafos,15,28.0
2018-12-11,Pafos,15,33.0
2018-12-12,Pafos,15,54.0
2018-12-13,Pafos,15,56.0
2018-12-14,Pafos,15,25.0
2018-12-15,Pafos,15,51.0
2018-12-16,Pafos,15,34.0
2018-12-17,Pafos,15,24.0
2018-12-18,Pafos,15,26.0
2018-12-19,Pafos,15,55.0
2018-12-20,Pafos,15,40.0
2018-12-21,Pafos,15,32.0
2018-12-22,Pafos,15,60.0
2018-12-23,Pafos,15,34.0
2018-12-24,Pafos,15,15.0
2018-12-25,Pafos,15,7.0
2018-12-26,Pafos,15,47.0
2018-12-27,Pafos,15,38.0
2018-12-28,Pafos,15,22.0
2018-12-29,Pafos,15,47.0
2018-12-30,Pafos,15,40.0
2018-12-31,Pafos,15,15.0
2019-01-01,Pafos,15,16.0
2019-01-02,Pafos,15,51.0
2019-01-03,Pafos,15,40.0
2019-01-04,Pafos,15,22.0
2019-01-05,Pafos,15,42.0
2019-01-06,Pafos,15,35.0
2019-01-07,Pafos,15,25.0
2019-01-08,Pafos,15,23.0
2019-01-09,Pafos,15,60.0
2019-01-10,Pafos,15,46.0
2019-01-11,Pafos,15,30.0
2019-01-12,Pafos,15,52.0
2019-01-13,Pafos,15,35.0
2019-01-14,Pafos,15,41.0
2019-01-15,Pafos,15,16.0
2019-01-16,Pafos,15,50.0
2019-01-17,Pafos,15,57.0
2019-01-18,Pafos,15,37.0
2019-01-19,Pafos,15,52.0
2019-01-20,Pafos,15,30.0
2019-01-21,Pafos,15,49.0
2019-01-22,Pafos,15,34.0
2019-01-23,Pafos,15,67.0
2019-01-24,Pafos,15,38.0
2019-01-25,Pafos,15,19.0
2019-01-26,Pafos,15,58.0
2019-01-27,Pafos,15,44.0
2019-01-28,Pafos,15,27.0
2019-01-29,Pafos,15,46.0
2019-01-30,Pafos,15,41.0
2019-01-31,Pafos,15,37.0
2019-02-01,Pafos,15,26.0
2019-02-02,Pafos,15,88.0
2019-02-03,Pafos,15,81.0
2019-02-04,Pafos,15,46.0
2019-02-05,Pafos,15,51.0
2019-02-06,Pafos,15,66.0
2019-02-07,Pafos,15,41.0
2019-02-08,Pafos,15,26.0
2019-02-09,Pafos,15,50.0
2019-02-10,Pafos,15,31.0
2019-02-11,Pafos,15,35.0
2019-02-12,Pafos,15,33.0
2019-02-13,Pafos,15,61.0
2019-02-14,Pafos,15,22.0
2019-02-15,Pafos,15,22.0
2019-02-16,Pafos,15,47.0
2019-02-17,Pafos,15,39.0
2019-02-18,Pafos,15,43.0
2019-02-19,Pafos,15,53.0
2019-02-20,Pafos,15,61.0
2019-02-21,Pafos,15,45.0
2019-02-22,Pafos,15,20.0
2019-02-23,Pafos,15,44.0
2019-02-24,Pafos,15,36.0
2019-02-25,Pafos,15,38.0
2019-02-26,Pafos,15,37.0
2019-02-27,Pafos,15,71.0
2019-02-28,Pafos,15,29.0
2019-03-01,Pafos,15,30.0
2019-03-02,Pafos,15,49.0
2019-03-03,Pafos,15,51.0
2019-03-04,Pafos,15,42.0
2019-03-05,Pafos,15,45.0
2019-03-06,Pafos,15,113.0
2019-03-07,Pafos,15,59.0
2019-03-08,Pafos,15,26.0
2019-03-09,Pafos,15,58.0
2019-03-10,Pafos,15,37.0
2019-03-11,Pafos,15,21.0
2019-03-12,Pafos,15,46.0
2019-03-13,Pafos,15,76.0
2019-03-14,Pafos,15,34.0
2019-03-15,Pafos,15,29.0
2019-03-16,Pafos,15,54.0
